threat_id,threat_actor,threat_category,attack_technique,targeted_industry,targeted_asset_type,campaign_active,threat_frequency,exploit_probability,geographic_scope,severity,intelligence_confidence,first_seen,last_seen,associated_cve,ransomware_indicator,data_exfiltration_risk
THREAT-02989,APT28,Credential Theft,T1569 System Services,Education,SaaS Application,False,40,0.56,India,Low,Medium,2023-11-17,2024-07-12,,False,True
THREAT-02990,Hacktivist Group,Phishing,T1059 Command and Scripting Interpreter,Manufacturing,API Gateway,True,5,0.53,India,Critical,Medium,2023-09-22,2024-02-02,,False,False
THREAT-02991,Script Kiddie,Zero-Day Exploit,T1110 Brute Force,Energy,Email Server,True,23,0.1,Global,Critical,Low,2023-08-13,2024-01-21,,False,True
THREAT-02992,FIN7,Phishing,T1021 Remote Services,IT Services,Database Server,False,63,0.45,Asia-Pacific,Low,High,2022-07-11,2023-04-03,CVE-2026-72792,False,False
THREAT-02993,ALPHV,DDoS,T1078 Valid Accounts,Government,Domain Controller,False,144,0.53,Asia-Pacific,Low,Medium,2022-11-23,2023-08-07,,False,False
THREAT-02994,LockBit,Ransomware,T1486 Data Encrypted for Impact,Government,Database Server,False,40,0.65,Asia-Pacific,Critical,Medium,2021-08-03,2021-11-25,CVE-2026-40498,True,False
THREAT-02995,Script Kiddie,Cloud Misconfiguration Exploitation,T1027 Obfuscated Files or Information,Manufacturing,Employee Laptop,True,85,0.24,EMEA,Critical,Medium,2025-09-19,2026-04-12,CVE-2026-7140,False,False
THREAT-02996,Scattered Spider,Credential Theft,T1190 Exploit Public-Facing Application,Telecom,Web Server,False,60,0.48,EMEA,High,High,2022-12-11,2023-07-06,CVE-2026-27727,True,False
THREAT-02997,Sandworm,Business Email Compromise,T1003 OS Credential Dumping,Insurance,Web Server,False,83,0.55,India,High,Medium,2026-06-10,2026-09-04,,False,True
THREAT-02998,Kimsuky,Web Application Attack,T1133 External Remote Services,E-commerce,API Gateway,False,51,0.58,Global,High,Medium,2024-09-03,2025-06-10,,False,False
THREAT-02999,FIN7,Cryptojacking,T1566 Phishing,E-commerce,SaaS Application,False,66,0.59,Americas,Medium,High,2024-05-27,2024-06-15,CVE-2026-82089,False,True
THREAT-03000,Sandworm,DDoS,T1562 Impair Defenses,Manufacturing,Database Server,True,91,0.65,Americas,Low,Low,2026-01-03,2026-09-04,,False,False
THREAT-03001,Sandworm,Insider Threat,T1021 Remote Services,Manufacturing,Cloud VM,True,3,0.12,Asia-Pacific,Critical,Medium,2023-07-01,2023-10-31,CVE-2026-73373,False,True
THREAT-03002,SilverFox,Supply Chain Attack,T1110 Brute Force,Insurance,Domain Controller,False,98,0.23,Asia-Pacific,High,High,2021-11-01,2022-09-22,,True,False
THREAT-03003,Mustang Panda,Cryptojacking,T1569 System Services,Government,Web Server,True,80,0.27,Asia-Pacific,High,High,2022-10-13,2022-12-07,CVE-2026-9404,True,False
THREAT-03004,Nation-State (Russia),Web Application Attack,T1059 Command and Scripting Interpreter,E-commerce,Email Server,False,7,0.33,Americas,Critical,Medium,2025-05-23,2025-08-18,,False,False
THREAT-03005,Nation-State (China),Data Exfiltration,T1059 Command and Scripting Interpreter,Energy,Storage Bucket,False,86,0.42,India,High,Low,2026-07-17,2026-09-04,,False,False
THREAT-03006,FIN7,DDoS,T1569 System Services,Energy,API Gateway,True,111,0.5,India,Low,High,2025-07-17,2025-10-13,,False,False
THREAT-03007,ALPHV,Supply Chain Attack,T1082 System Information Discovery,Manufacturing,Web Server,True,97,0.11,EMEA,High,Low,2021-07-14,2021-07-21,,False,False
THREAT-03008,TA505,Data Exfiltration,T1027 Obfuscated Files or Information,Telecom,Database Server,True,70,0.54,Americas,Critical,High,2023-09-15,2024-02-20,,False,False
THREAT-03009,Lazarus Group,Cryptojacking,T1059 Command and Scripting Interpreter,Energy,Payment Gateway,True,40,0.48,Americas,High,Low,2021-11-12,2022-01-22,,False,False
THREAT-03010,Cybercrime Syndicate,Zero-Day Exploit,T1055 Process Injection,Government,Database Server,False,56,0.18,India,Critical,High,2021-07-18,2022-06-07,CVE-2026-9458,False,False
THREAT-03011,Nation-State (Iran),Cryptojacking,T1562 Impair Defenses,Government,Domain Controller,False,63,0.13,India,Critical,Medium,2022-06-26,2022-07-09,,False,True
THREAT-03012,LockBit,Web Application Attack,T1110 Brute Force,Energy,API Gateway,True,60,0.21,India,High,Medium,2024-10-10,2025-05-19,CVE-2026-76658,False,False
THREAT-03013,TA505,Ransomware,T1003 OS Credential Dumping,Manufacturing,Web Server,False,23,0.38,Americas,High,Low,2022-01-11,2022-05-10,,True,True
THREAT-03014,Sandworm,Phishing,T1003 OS Credential Dumping,Insurance,Email Server,False,18,0.43,India,Medium,Medium,2021-10-08,2022-04-21,CVE-2026-74803,False,False
THREAT-03015,APT29,Cryptojacking,T1110 Brute Force,Insurance,Database Server,False,83,0.59,Asia-Pacific,Medium,High,2025-10-01,2026-05-30,,False,False
THREAT-03016,TA505,Cryptojacking,T1562 Impair Defenses,Manufacturing,Kubernetes Cluster,True,46,0.23,EMEA,Low,Medium,2024-08-29,2024-10-16,,False,False
THREAT-03017,FIN7,Cloud Misconfiguration Exploitation,T1562 Impair Defenses,Government,Cloud VM,True,99,0.18,EMEA,High,Medium,2025-06-21,2026-02-03,CVE-2026-48548,False,True
THREAT-03018,FIN7,Data Exfiltration,T1190 Exploit Public-Facing Application,E-commerce,Database Server,False,66,0.47,Americas,Critical,High,2023-11-29,2024-02-08,CVE-2026-60360,False,True
THREAT-03019,Kimsuky,Supply Chain Attack,T1071 Application Layer Protocol,Education,API Gateway,False,54,0.13,Americas,Critical,Medium,2023-04-22,2023-12-27,CVE-2026-12537,False,True
THREAT-03020,Insider,Web Application Attack,T1027 Obfuscated Files or Information,IT Services,SaaS Application,True,61,0.23,EMEA,Medium,High,2023-04-07,2024-02-25,,True,False
THREAT-03021,Cybercrime Syndicate,Data Exfiltration,T1053 Scheduled Task/Job,Healthcare,Kubernetes Cluster,False,33,0.25,Asia-Pacific,High,Medium,2021-08-09,2021-09-06,,False,False
THREAT-03022,Unknown,Business Email Compromise,T1562 Impair Defenses,Manufacturing,Cloud VM,False,38,0.15,Americas,Medium,High,2022-09-20,2022-10-16,,False,True
THREAT-03023,Nation-State (Iran),Cloud Misconfiguration Exploitation,T1053 Scheduled Task/Job,Government,Payment Gateway,False,43,0.51,EMEA,Low,High,2026-07-01,2026-08-09,CVE-2026-4181,False,True
THREAT-03024,SilverFox,Insider Threat,T1078 Valid Accounts,Energy,Web Server,False,6,0.19,India,Medium,Low,2025-11-14,2026-01-20,,False,True
THREAT-03025,APT29,DDoS,T1036 Masquerading,Telecom,Kubernetes Cluster,True,106,0.79,EMEA,Medium,Low,2023-03-13,2023-07-25,,False,False
THREAT-03026,Nation-State (Russia),DDoS,T1071 Application Layer Protocol,Energy,Web Server,False,157,0.73,Global,Low,High,2025-12-10,2026-09-04,,False,False
THREAT-03027,APT28,Cryptojacking,T1071 Application Layer Protocol,Manufacturing,Domain Controller,True,83,0.58,India,High,Low,2025-02-04,2025-06-29,CVE-2026-45774,False,True
THREAT-03028,Kimsuky,Zero-Day Exploit,T1110 Brute Force,Energy,Storage Bucket,False,28,0.21,Global,Low,High,2026-04-11,2026-08-10,,False,True
THREAT-03029,LockBit,Phishing,T1021 Remote Services,E-commerce,SaaS Application,False,88,0.3,Global,Critical,Low,2023-07-02,2023-08-11,,False,False
THREAT-03030,Nation-State (Iran),Cloud Misconfiguration Exploitation,T1486 Data Encrypted for Impact,E-commerce,Employee Laptop,False,15,0.25,EMEA,Critical,High,2025-07-12,2025-10-05,CVE-2026-13782,False,False
THREAT-03031,Kimsuky,Credential Theft,T1133 External Remote Services,Education,Database Server,False,33,0.59,EMEA,High,High,2024-08-03,2025-05-04,CVE-2026-16318,False,True
THREAT-03032,TA505,Phishing,T1027 Obfuscated Files or Information,Government,Web Server,False,12,0.13,EMEA,Critical,High,2024-09-18,2025-01-07,,False,False
THREAT-03033,Unknown,Supply Chain Attack,T1562 Impair Defenses,Telecom,Storage Bucket,False,53,0.39,India,Medium,Medium,2026-07-27,2026-09-04,CVE-2026-76658,False,True
THREAT-03034,Nation-State (China),Data Exfiltration,T1059 Command and Scripting Interpreter,Energy,Kubernetes Cluster,False,80,0.54,India,High,Low,2022-09-08,2023-08-01,,False,False
THREAT-03035,APT28,DDoS,T1190 Exploit Public-Facing Application,Energy,Database Server,True,143,0.89,Global,Low,Medium,2021-04-08,2021-11-05,CVE-2026-69836,False,False
THREAT-03036,APT29,Credential Theft,T1566 Phishing,Energy,Web Server,False,19,0.11,Americas,Critical,High,2022-08-31,2023-06-23,CVE-2026-10538,False,False
THREAT-03037,LockBit,Web Application Attack,T1078 Valid Accounts,E-commerce,Payment Gateway,True,87,0.36,India,Medium,High,2023-06-05,2023-11-28,,False,True
THREAT-03038,Cybercrime Syndicate,Supply Chain Attack,T1133 External Remote Services,Government,Database Server,True,24,0.57,Asia-Pacific,Low,Medium,2023-08-19,2023-11-11,CVE-2026-80722,False,False
THREAT-03039,Turla,Cryptojacking,T1059 Command and Scripting Interpreter,Healthcare,SaaS Application,True,96,0.3,India,Critical,Low,2025-11-17,2026-07-01,CVE-2026-62422,False,False
THREAT-03040,Sandworm,Insider Threat,T1082 System Information Discovery,E-commerce,Payment Gateway,True,8,0.16,EMEA,Low,High,2025-11-16,2026-07-09,,False,True
THREAT-03041,Lazarus Group,Insider Threat,T1053 Scheduled Task/Job,E-commerce,Domain Controller,False,10,0.35,India,High,Low,2025-07-31,2026-02-10,CVE-2026-79187,False,True
THREAT-03042,Lazarus Group,Ransomware,T1048 Exfiltration Over Alternative Protocol,Government,Kubernetes Cluster,True,29,0.64,EMEA,Low,Medium,2025-09-15,2026-09-01,CVE-2026-73049,True,True
THREAT-03043,Nation-State (Russia),Business Email Compromise,T1071 Application Layer Protocol,Energy,Web Server,True,91,0.2,Global,Medium,Low,2025-05-29,2025-10-29,,False,False
THREAT-03044,APT29,Zero-Day Exploit,T1036 Masquerading,E-commerce,Email Server,False,91,0.43,Asia-Pacific,Low,Low,2024-04-13,2024-12-16,CVE-2026-7546,False,False
THREAT-03045,Nation-State (Iran),Cryptojacking,T1486 Data Encrypted for Impact,Government,Payment Gateway,True,88,0.41,Global,Low,Medium,2024-12-19,2025-04-20,CVE-2026-66832,False,False
THREAT-03046,SilverFox,Cryptojacking,T1048 Exfiltration Over Alternative Protocol,Manufacturing,SaaS Application,True,32,0.5,India,High,High,2022-09-26,2023-07-26,CVE-2026-82652,False,False
THREAT-03047,Sandworm,Phishing,T1070 Indicator Removal,Energy,Domain Controller,False,92,0.35,EMEA,High,High,2025-06-22,2026-05-23,CVE-2026-5978,False,False
THREAT-03048,Kimsuky,Insider Threat,T1003 OS Credential Dumping,IT Services,Domain Controller,True,6,0.23,Americas,Medium,Medium,2023-05-17,2023-09-16,,False,True
THREAT-03049,Nation-State (Iran),Zero-Day Exploit,T1053 Scheduled Task/Job,Government,Cloud VM,True,81,0.23,EMEA,Critical,High,2026-01-16,2026-04-15,CVE-2026-7152,False,False
THREAT-03050,Nation-State (Russia),Insider Threat,T1071 Application Layer Protocol,Healthcare,Cloud VM,False,10,0.36,EMEA,Critical,Medium,2021-05-18,2022-04-26,CVE-2026-6026,False,True
THREAT-03051,Mustang Panda,Supply Chain Attack,T1110 Brute Force,Insurance,Employee Laptop,False,89,0.24,Asia-Pacific,High,Low,2022-07-30,2022-11-29,,False,True
THREAT-03052,Scattered Spider,Data Exfiltration,T1486 Data Encrypted for Impact,Government,Email Server,True,70,0.19,Global,High,Medium,2021-11-21,2022-07-30,CVE-2026-18916,False,False
THREAT-03053,SilverFox,Insider Threat,T1071 Application Layer Protocol,IT Services,Payment Gateway,False,3,0.35,EMEA,Medium,High,2022-06-23,2023-03-23,,False,True
THREAT-03054,Scattered Spider,Cloud Misconfiguration Exploitation,T1055 Process Injection,Manufacturing,Kubernetes Cluster,True,86,0.27,EMEA,Medium,Low,2026-03-29,2026-09-04,CVE-2026-74871,False,False
THREAT-03055,Mustang Panda,Ransomware,T1059 Command and Scripting Interpreter,Government,Web Server,True,33,0.6,India,Critical,High,2022-03-09,2022-11-23,,True,False
THREAT-03056,Nation-State (Russia),DDoS,T1082 System Information Discovery,Energy,Employee Laptop,False,24,0.61,Asia-Pacific,Medium,High,2025-11-16,2026-08-28,,False,False
THREAT-03057,LockBit,Cloud Misconfiguration Exploitation,T1021 Remote Services,Telecom,Domain Controller,False,20,0.4,EMEA,High,Low,2026-07-31,2026-08-13,,False,False
THREAT-03058,Kimsuky,Cloud Misconfiguration Exploitation,T1190 Exploit Public-Facing Application,IT Services,Cloud VM,False,43,0.24,Americas,High,High,2026-07-13,2026-09-04,CVE-2026-65887,False,False
THREAT-03059,TA505,Insider Threat,T1071 Application Layer Protocol,Government,Employee Laptop,False,5,0.19,Global,Critical,Low,2024-05-10,2025-04-24,CVE-2026-18099,False,True
THREAT-03060,Cybercrime Syndicate,Credential Theft,T1055 Process Injection,IT Services,Web Server,True,6,0.15,EMEA,Medium,Low,2022-05-11,2022-07-18,CVE-2026-79744,False,True
THREAT-03061,Kimsuky,Data Exfiltration,T1190 Exploit Public-Facing Application,Telecom,Database Server,False,82,0.46,Americas,Medium,High,2021-12-04,2022-07-27,CVE-2026-20731,False,False
THREAT-03062,Turla,DDoS,T1036 Masquerading,Insurance,Domain Controller,False,143,0.64,EMEA,Critical,Low,2026-03-31,2026-07-19,CVE-2026-81769,False,False
THREAT-03063,LockBit,Ransomware,T1036 Masquerading,Government,Email Server,False,38,0.31,EMEA,Low,Medium,2022-09-06,2022-09-30,,True,False
THREAT-03064,Nation-State (Russia),Credential Theft,T1071 Application Layer Protocol,Energy,Email Server,True,86,0.12,Asia-Pacific,High,Low,2026-03-31,2026-09-04,,False,False
THREAT-03065,Turla,Phishing,T1070 Indicator Removal,Government,Web Server,False,96,0.2,Asia-Pacific,Low,Medium,2024-01-09,2024-04-17,CVE-2026-55398,False,False
THREAT-03066,Nation-State (Iran),Cryptojacking,T1190 Exploit Public-Facing Application,Energy,Kubernetes Cluster,False,49,0.28,Asia-Pacific,Low,Medium,2021-12-21,2022-08-15,,False,False
THREAT-03067,Script Kiddie,Insider Threat,T1059 Command and Scripting Interpreter,E-commerce,Email Server,False,6,0.18,India,Critical,High,2022-05-06,2023-01-01,,False,True
THREAT-03068,APT28,Zero-Day Exploit,T1059 Command and Scripting Interpreter,IT Services,Cloud VM,True,91,0.14,Global,High,High,2022-08-10,2023-07-10,,False,False
THREAT-03069,REvil,Phishing,T1059 Command and Scripting Interpreter,Insurance,Email Server,True,72,0.49,Americas,Critical,High,2025-03-21,2025-09-14,,False,False
THREAT-03070,Insider,Data Exfiltration,T1562 Impair Defenses,Government,Web Server,False,58,0.59,EMEA,High,Low,2024-12-17,2025-10-15,,False,False
THREAT-03071,Turla,Business Email Compromise,T1027 Obfuscated Files or Information,Energy,Payment Gateway,True,35,0.26,Global,High,Low,2023-08-01,2024-05-14,CVE-2026-3485,False,True
THREAT-03072,Insider,Insider Threat,T1070 Indicator Removal,Manufacturing,Email Server,False,6,0.29,India,Critical,Low,2025-07-30,2026-06-06,CVE-2026-7538,False,True
THREAT-03073,TA505,DDoS,T1070 Indicator Removal,Insurance,Domain Controller,True,61,0.81,Americas,Medium,Low,2022-07-24,2022-10-04,,False,False
THREAT-03074,Nation-State (Russia),Business Email Compromise,T1133 External Remote Services,Manufacturing,Payment Gateway,True,54,0.12,Asia-Pacific,Critical,High,2023-01-25,2023-06-06,,False,False
THREAT-03075,Conti,Web Application Attack,T1110 Brute Force,Manufacturing,Storage Bucket,True,72,0.44,India,Critical,Medium,2022-03-28,2022-11-05,CVE-2026-18445,True,False
THREAT-03076,Hacktivist Group,Insider Threat,T1059 Command and Scripting Interpreter,Insurance,Email Server,False,4,0.23,Asia-Pacific,Critical,Medium,2021-12-11,2022-05-18,,False,True
THREAT-03077,SilverFox,Cloud Misconfiguration Exploitation,T1078 Valid Accounts,Energy,Web Server,True,53,0.25,Global,High,Low,2021-09-30,2022-08-30,,False,True
THREAT-03078,Nation-State (China),Business Email Compromise,T1048 Exfiltration Over Alternative Protocol,Manufacturing,API Gateway,True,24,0.5,India,Critical,Medium,2024-11-26,2025-04-23,,False,True
THREAT-03079,Insider,Zero-Day Exploit,T1071 Application Layer Protocol,Government,API Gateway,True,13,0.37,Asia-Pacific,Low,Medium,2024-10-16,2024-12-14,CVE-2026-75147,True,False
THREAT-03080,Conti,Web Application Attack,T1190 Exploit Public-Facing Application,Manufacturing,Email Server,False,43,0.11,Americas,Critical,Medium,2025-03-23,2025-12-24,CVE-2026-3485,False,False
THREAT-03081,Nation-State (China),Business Email Compromise,T1055 Process Injection,Energy,SaaS Application,True,59,0.14,Asia-Pacific,High,High,2024-09-11,2024-11-22,,False,False
THREAT-03082,Mustang Panda,Cloud Misconfiguration Exploitation,T1059 Command and Scripting Interpreter,E-commerce,SaaS Application,True,20,0.29,Asia-Pacific,Critical,Medium,2025-02-19,2025-07-19,,False,False
THREAT-03083,LockBit,Business Email Compromise,T1133 External Remote Services,Education,Domain Controller,False,32,0.42,Americas,High,Medium,2022-12-18,2023-11-26,,False,False
THREAT-03084,Unknown,Cryptojacking,T1569 System Services,Energy,Payment Gateway,False,30,0.17,India,Low,Low,2023-04-26,2023-09-23,CVE-2026-9454,False,False
THREAT-03085,Sandworm,Cryptojacking,T1110 Brute Force,IT Services,Payment Gateway,True,21,0.51,Global,High,Medium,2022-12-22,2023-06-18,CVE-2026-58152,False,False
THREAT-03086,Kimsuky,Business Email Compromise,T1190 Exploit Public-Facing Application,Government,Database Server,True,87,0.31,India,Medium,High,2022-11-28,2023-10-09,CVE-2026-63481,False,True
THREAT-03087,ALPHV,Web Application Attack,T1048 Exfiltration Over Alternative Protocol,E-commerce,Storage Bucket,True,84,0.19,India,Critical,High,2025-07-31,2026-07-28,,False,True
THREAT-03088,Lazarus Group,Cryptojacking,T1078 Valid Accounts,Energy,Employee Laptop,False,47,0.48,Americas,Critical,High,2024-07-04,2025-06-09,CVE-2026-16441,False,True
THREAT-03089,Kimsuky,Cloud Misconfiguration Exploitation,T1071 Application Layer Protocol,E-commerce,Web Server,False,37,0.42,Global,Low,Low,2022-11-01,2023-04-18,,False,False
THREAT-03090,TA505,Supply Chain Attack,T1053 Scheduled Task/Job,Education,API Gateway,True,74,0.32,Americas,Critical,High,2024-11-01,2024-11-05,,False,False
THREAT-03091,Nation-State (China),Zero-Day Exploit,T1078 Valid Accounts,Government,Cloud VM,True,81,0.39,India,High,Medium,2022-08-08,2022-12-21,,False,True
THREAT-03092,APT29,Zero-Day Exploit,T1486 Data Encrypted for Impact,Government,Payment Gateway,False,6,0.41,Americas,Low,Low,2024-11-03,2025-09-24,,False,False
THREAT-03093,Nation-State (Russia),Insider Threat,T1105 Ingress Tool Transfer,Government,Cloud VM,True,5,0.29,Asia-Pacific,High,Medium,2024-11-23,2025-03-13,,False,True
THREAT-03094,Cybercrime Syndicate,DDoS,T1053 Scheduled Task/Job,Manufacturing,Storage Bucket,True,56,0.76,EMEA,Medium,Medium,2026-02-13,2026-07-21,CVE-2026-19806,False,False
THREAT-03095,Sandworm,Cloud Misconfiguration Exploitation,T1566 Phishing,E-commerce,Domain Controller,False,26,0.4,Americas,High,Medium,2023-11-29,2024-01-16,,False,False
THREAT-03096,Kimsuky,Web Application Attack,T1027 Obfuscated Files or Information,Government,API Gateway,True,22,0.3,Americas,Medium,High,2022-01-27,2023-01-24,CVE-2026-7153,False,True
THREAT-03097,APT28,Credential Theft,T1486 Data Encrypted for Impact,Government,API Gateway,False,29,0.34,EMEA,Medium,Medium,2025-06-15,2025-06-23,CVE-2026-7137,False,True
THREAT-03098,APT29,Web Application Attack,T1053 Scheduled Task/Job,Government,SaaS Application,False,6,0.52,India,Low,High,2024-07-13,2024-09-15,CVE-2026-66913,False,False
